subject	count_trial	count_subj	Global_trial_num	run_num	trial_time	resp_key	resp_time	trial_type	acc	currCity	priorCity	trialList	respList	curVidNav	tmn
S16_A	6	15	6	0	125.0831	d	138.8383	d	1	3	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_0.txt	n
S16_A	7	15	7	0	150.1097	s	158.4464	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S16_A	8	15	8	0	175.1199	s	186.5073	s	1	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S16_A	9	15	9	0	200.1462	s	211.4341	d	0	2	3	<,<,<	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S16_A	10	15	10	0	225.1728	d	231.3918	d	1	1	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S16_A	11	15	11	0	250.1996	s	253.2005	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S16_A	12	15	12	0	275.2763	d	278.4941	d	1	3	1	>,<,>	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S16_A	13	15	13	0	300.303	d	319.2435	s	0	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S16_A	14	15	14	0	325.3293	d	336.7005	d	1	2	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S16_A	15	15	15	0	350.3393	d	355.7245	d	1	1	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S16_A	16	15	16	0	375.3659	d	380.8513	d	1	2	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S16_A	17	15	17	0	400.3762	d	418.5658	d	1	3	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S16_A	18	15	18	0	425.3852	d	427.9526	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S16_A	19	15	19	0	450.4455	d	463.3173	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_6.txt	n
S16_A	20	15	20	0	475.4389	s	480.6407	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_7.txt	n
S16_A	21	15	21	0	500.4654	d	508.2527	d	1	1	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_7.txt	t
S16_A	22	15	22	0	525.4756	s	536.3968	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_8.txt	t
S16_A	23	15	23	0	550.4859	s	557.8884	s	1	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_9.txt	t
S16_A	24	15	24	0	575.496	s	583.1651	s	1	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_10.txt	t
S16_A	25	15	25	0	600.5229	d	612.077	d	1	3	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	n
S16_A	26	15	1	1	0.033328	nan	0	null	0	1	99	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_11.txt	t
S16_A	27	15	2	1	25.04329	s	38.01508	d	0	2	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S16_A	28	15	3	1	50.06988	s	61.25755	d	0	1	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_12.txt	t
S16_A	29	15	4	1	75.07986	s	92.46982	d	0	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S16_A	30	15	5	1	100.1064	d	119.4973	d	1	1	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_13.txt	t
S16_A	31	15	6	1	125.133	d	129.5512	d	1	3	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_9.txt	n
S16_A	32	15	7	1	150.143	s	158.9803	s	1	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_10.txt	n
S16_A	33	15	8	1	175.153	d	184.5399	d	1	1	3	<,<,<	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_14.txt	t
S16_A	34	15	9	1	200.1632	s	204.6981	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_15.txt	t
S16_A	35	15	10	1	225.1897	s	227.3905	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_15.txt	t
S16_A	36	15	11	1	250.2161	d	265.2722	d	1	2	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_8.txt	m
S16_A	37	15	12	1	275.2261	s	287.7807	s	1	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_9.txt	m
S16_A	38	15	13	1	300.2361	s	302.5367	s	1	2	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_10.txt	m
S16_A	39	15	14	1	325.2627	s	344.4368	d	0	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_11.txt	n
S16_A	40	15	15	1	350.2734	s	363.8616	d	0	2	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_11.txt	m
S16_A	41	15	16	1	375.2834	d	382.8692	d	1	3	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_12.txt	n
S16_A	42	15	17	1	400.3098	s	404.1609	s	1	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_13.txt	n
S16_A	43	15	18	1	425.3195	d	431.8554	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_16.txt	t
S16_A	44	15	19	1	450.3298	d	459.7834	d	1	2	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_12.txt	m
S16_A	45	15	20	1	475.357	s	486.6279	s	1	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_13.txt	m
S16_A	46	15	21	1	500.3669	s	509.987	d	0	1	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_17.txt	t
S16_A	47	15	22	1	525.3933	d	528.161	s	0	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_18.txt	t
S16_A	48	15	23	1	550.4039	d	553.3721	d	1	3	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_14.txt	n
S16_A	49	15	24	1	575.4139	d	584.3672	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_19.txt	t
S16_A	50	15	25	1	600.4243	s	607.2429	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_20.txt	t
S16_A	51	15	1	2	0.03400701	nan	0	null	0	3	99	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_15.txt	n
S16_A	52	15	2	2	25.04321	d	31.22898	d	1	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_14.txt	m
S16_A	53	15	3	2	50.08666	d	58.75682	d	1	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_16.txt	n
S16_A	54	15	4	2	75.09654	d	77.56411	d	1	1	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_21.txt	t
S16_A	55	15	5	2	100.1063	s	103.8246	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_22.txt	t
S16_A	56	15	6	2	125.1334	d	128.6344	d	1	3	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_17.txt	n
S16_A	57	15	7	2	150.1427	d	152.8106	d	1	1	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_23.txt	t
S16_A	58	15	8	2	175.1527	s	187.0074	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_24.txt	t
S16_A	59	15	9	2	200.1797	d	202.6637	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_18.txt	n
S16_A	60	15	10	2	225.2063	s	232.4422	s	1	3	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_19.txt	n
S16_A	61	15	11	2	250.2157	s	256.7516	s	1	3	3	<,>,>	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_20.txt	n
S16_A	62	15	12	2	275.2425	s	278.0271	s	1	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_21.txt	n
S16_A	63	15	13	2	300.2693	d	302.7374	d	1	1	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_25.txt	t
S16_A	64	15	14	2	325.2798	d	330.4484	d	1	2	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_15.txt	m
S16_A	65	15	15	2	350.2898	s	352.3908	s	1	2	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_16.txt	m
S16_A	66	15	16	2	375.2999	s	381.1189	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_17.txt	m
S16_A	67	15	17	2	400.3263	d	401.7939	d	1	1	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_26.txt	t
S16_A	68	15	18	2	425.3363	s	431.7891	s	1	1	1	<,<,>	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_27.txt	t
S16_A	69	15	19	2	450.363	s	458.7164	s	1	1	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_28.txt	t
S16_A	70	15	20	2	475.3733	d	478.0911	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_22.txt	n
S16_A	71	15	21	2	500.3997	s	507.8198	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_23.txt	n
S16_A	72	15	22	2	525.41	s	527.2103	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_24.txt	n
S16_A	73	15	23	2	550.4033	d	555.3887	d	1	2	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_18.txt	m
S16_A	74	15	24	2	575.4294	d	588.6183	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_25.txt	n
S16_A	75	15	25	2	600.4402	d	602.8414	d	1	2	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_19.txt	m
S16_A	76	15	1	3	0.03336298	nan	0	null	0	2	99	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_20.txt	m
S16_A	77	15	2	3	25.05952	s	40.76606	s	1	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_21.txt	m
S16_A	78	15	3	3	50.0696	d	54.23783	d	1	1	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_29.txt	t
S16_A	79	15	4	3	75.09635	s	77.77525	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_30.txt	t
S16_A	80	15	5	3	100.1228	d	108.843	d	1	2	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_22.txt	m
S16_A	81	15	6	3	125.116	s	127.3529	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_23.txt	m
S16_A	82	15	7	3	150.1267	s	151.8269	s	1	2	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_24.txt	m
S16_A	83	15	8	3	175.1362	d	184.6406	d	1	3	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_26.txt	n
S16_A	84	15	9	3	200.1633	d	212.5848	d	1	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_25.txt	m
S16_A	85	15	10	3	225.1729	s	228.8752	s	1	2	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_26.txt	m
S16_A	86	15	11	3	250.183	d	252.5842	d	1	3	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_27.txt	n
S16_A	87	15	12	3	275.1932	s	278.1776	s	1	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_28.txt	n
S16_A	88	15	13	3	300.203	s	302.6045	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_29.txt	n
S16_A	89	15	14	3	325.213	s	339.0854	s	1	3	3	<,>,>	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_30.txt	n
S16_A	90	15	15	3	350.2231	d	351.9239	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_31.txt	t
S16_A	91	15	16	3	375.2495	s	385.1699	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_32.txt	t
S16_A	92	15	17	3	400.2597	d	403.0951	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_31.txt	n
S16_A	93	15	18	3	425.2691	d	428.1535	d	1	1	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_33.txt	t
S16_A	94	15	19	3	450.296	s	452.7303	s	1	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_34.txt	t
S16_A	95	15	20	3	475.3224	s	494.7305	s	1	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_35.txt	t
S16_A	96	15	21	3	500.3326	d	506.6351	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_32.txt	n
S16_A	97	15	22	3	525.3594	s	526.877	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_33.txt	n
S16_A	98	15	23	3	550.3861	s	554.1876	s	1	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_34.txt	n
S16_A	99	15	24	3	575.3957	s	578.0135	s	1	3	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_35.txt	n
S16_A	100	15	25	3	600.406	d	608.1093	d	1	2	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_27.txt	m
S21_B	1	16	1	0	0.009070039	nan	0	null	0	1	99	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_1.txt	n
S21_B	2	16	2	0	25.01512	s	39.56604	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_0.txt	n
S21_B	3	16	3	0	50.02151	nan	0	d	0	2	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S21_B	4	16	4	0	75.02441	d	82.42004	s	0	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S21_B	5	16	5	0	100.0368	s	110.6237	s	1	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_0.txt	m
S21_B	6	16	6	0	125.0409	d	137.3971	d	1	3	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_1.txt	t
S21_B	7	16	7	0	150.047	nan	0	s	0	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_2.txt	t
S21_B	8	16	8	0	175.0542	d	185.9481	s	0	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_3.txt	t
S21_B	9	16	9	0	200.061	d	211.1829	d	1	2	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_2.txt	m
S21_B	10	16	10	0	225.0609	d	234.7072	d	1	1	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_3.txt	n
S21_B	11	16	11	0	250.0634	s	263.5806	s	1	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S21_B	12	16	12	0	275.0718	d	285.4326	d	1	3	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_4.txt	t
S21_B	13	16	13	0	300.0722	s	316.256	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_4.txt	t
S21_B	14	16	14	0	325.0743	s	334.2139	d	0	2	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_4.txt	m
S21_B	15	16	15	0	350.083	d	356.9511	d	1	1	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_5.txt	n
S21_B	16	16	16	0	375.0952	d	390.596	d	1	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_5.txt	m
S21_B	17	16	17	0	400.1072	s	414.0191	d	0	3	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S21_B	18	16	18	0	425.1116	d	436.5262	d	1	1	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_6.txt	n
S21_B	19	16	19	0	450.1158	d	456.1974	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_7.txt	t
S21_B	20	16	20	0	475.1215	d	492.0518	s	0	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S21_B	21	16	21	0	500.1319	d	511.3333	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_7.txt	n
S21_B	22	16	22	0	525.131	s	539.7428	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_8.txt	n
S21_B	23	16	23	0	550.1334	d	567.9819	s	0	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_9.txt	n
S21_B	24	16	24	0	575.1361	s	588.6824	s	1	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	n
S21_B	25	16	25	0	600.1407	nan	0	d	0	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	t
S21_B	26	16	1	1	0.009869993	nan	0	null	0	1	99	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_6.txt	n
S21_B	27	16	2	1	25.01737	d	40.79108	d	1	2	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_11.txt	m
S21_B	28	16	3	1	50.0246	d	58.42442	d	1	1	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_7.txt	n
S21_B	29	16	4	1	75.02463	d	90.32838	d	1	2	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_12.txt	m
S21_B	30	16	5	1	100.0329	d	114.0761	d	1	1	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_9.txt	n
S21_B	31	16	6	1	125.0391	d	143.2256	d	1	3	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_10.txt	t
S21_B	32	16	7	1	150.0458	s	156.3038	s	1	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_13.txt	t
S21_B	33	16	8	1	175.0477	d	188.6321	d	1	1	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_14.txt	n
S21_B	34	16	9	1	200.0604	nan	0	s	0	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_15.txt	n
S21_B	35	16	10	1	225.0676	d	235.1116	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_8.txt	n
S21_B	36	16	11	1	250.0699	s	265.4634	d	0	2	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_9.txt	m
S21_B	37	16	12	1	275.0705	d	290.7278	s	0	2	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_10.txt	m
S21_B	38	16	13	1	300.0775	s	305.701	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_11.txt	m
S21_B	39	16	14	1	325.0768	d	331.9111	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_11.txt	t
S21_B	40	16	15	1	350.0804	s	361.5699	d	0	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_12.txt	m
S21_B	41	16	16	1	375.082	d	393.1861	d	1	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_13.txt	t
S21_B	42	16	17	1	400.0952	d	416.5767	s	0	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_16.txt	t
S21_B	43	16	18	1	425.094	d	430.7786	d	1	1	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_12.txt	n
S21_B	44	16	19	1	450.1029	s	457.6084	d	0	2	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_13.txt	m
S21_B	45	16	20	1	475.1036	d	485.2232	s	0	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_17.txt	m
S21_B	46	16	21	1	500.1041	s	513.3729	d	0	1	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_18.txt	n
S21_B	47	16	22	1	525.1121	d	537.6321	s	0	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_14.txt	n
S21_B	48	16	23	1	550.1135	d	558.1591	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_19.txt	t
S21_B	49	16	24	1	575.1201	s	581.0969	d	0	1	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_20.txt	n
S21_B	50	16	25	1	600.1223	s	612.3009	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_20.txt	n
S21_B	51	16	1	2	0.01126999	nan	0	null	0	2	99	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_14.txt	m
S21_B	52	16	2	2	25.01796	s	37.30241	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_22.txt	m
S21_B	53	16	3	2	50.02565	d	67.20938	d	1	1	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_23.txt	n
S21_B	54	16	4	2	75.02898	nan	0	s	0	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_15.txt	n
S21_B	55	16	5	2	100.0332	s	108.7678	d	0	2	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_16.txt	m
S21_B	56	16	6	2	125.0392	d	132.6736	s	0	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_17.txt	m
S21_B	57	16	7	2	150.0418	s	156.6749	s	1	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_15.txt	m
S21_B	58	16	8	2	175.0498	d	183.6186	d	1	3	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_18.txt	t
S21_B	59	16	9	2	200.0517	d	213.5514	d	1	2	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_19.txt	m
S21_B	60	16	10	2	225.0529	s	241.0965	s	1	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_16.txt	m
S21_B	61	16	11	2	250.0551	d	260.3083	d	1	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_17.txt	t
S21_B	62	16	12	2	275.0566	s	284.5608	s	1	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_18.txt	t
S21_B	63	16	13	2	300.0695	d	316.0535	s	0	3	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_19.txt	t
S21_B	64	16	14	2	325.0765	s	334.4837	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_24.txt	t
S21_B	65	16	15	2	350.0785	s	361.8336	d	0	1	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_25.txt	n
S21_B	66	16	16	2	375.0851	s	392.7412	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_20.txt	n
S21_B	67	16	17	2	400.093	d	405.9901	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_26.txt	t
S21_B	68	16	18	2	425.0955	d	443.3838	d	1	1	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_27.txt	n
S21_B	69	16	19	2	450.101	s	453.4098	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_28.txt	n
S21_B	70	16	20	2	475.1031	s	487.8876	s	1	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_21.txt	n
S21_B	71	16	21	2	500.1102	d	519.8131	d	1	3	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_22.txt	t
